41502654,-0.04,0.96,-0.05,109903        
41741694,-0.04,0.96,-0.05,108650        
41921657,-0.04,0.96,-0.04,108377        
42102621,-0.04,0.96,-0.05,110579        
42281698,-0.04,0.96,-0.05,114183        
42520652,-0.03,0.96,-0.04,115550        
42700643,-0.04,0.96,-0.04,116742        
42940690,-0.03,0.92,0.00,116532         
43179644,-0.04,0.96,-0.04,117259        
43359635,-0.04,0.96,-0.04,116944        
43599966,-0.04,0.96,-0.04,117341        
43779645,-0.04,0.97,-0.05,116710        
43958629,-0.05,0.96,-0.03,116017        
44138678,-0.03,0.95,-0.03,116536        
44318643,-0.05,0.96,-0.05,116356        
44498634,-0.04,0.96,-0.05,114035        
44737673,-0.04,0.96,-0.05,115806        
44917637,-0.04,0.96,-0.05,113934        
45097628,-0.04,0.96,-0.04,110797        
45277620,-0.02,0.96,-0.04,105565        
45456662,-0.32,0.92,0.11,99760          
45636625,-0.04,0.96,-0.04,99790         
45816617,-0.04,0.96,-0.04,101340        
45996666,-0.04,0.94,-0.00,105276        
46235620,-0.02,0.95,0.01,108094         
46415611,-0.05,0.98,-0.06,105088        
46595660,-0.05,0.96,-0.04,100681        
46895618,-0.01,0.96,-0.00,97368         
47074660,-0.01,0.93,-0.03,94552         
47254263,-0.04,0.96,-0.03,93338         
47494613,-0.05,0.96,-0.05,92000         
47853646,-0.04,0.96,-0.04,99448         
48033611,-0.04,0.96,-0.05,105297        
48333596,-0.02,0.96,-0.03,113019        
48513645,-0.08,0.93,-0.04,117496        
48692602,-0.05,0.96,-0.05,115847        
48872593,-0.00,0.94,-0.05,115021        
49052643,-0.08,0.92,-0.08,115715        
49232634,-0.05,0.96,-0.09,116476        
49411591,-0.04,0.96,-0.10,116479        
49591641,-0.04,0.96,-0.08,116767        
49771632,-0.04,0.96,-0.06,116792        
49951596,-0.04,0.96,-0.05,116798        
50131587,-0.04,0.96,-0.04,116737        
50310668,-0.03,0.96,-0.04,116727        
50490675,-0.03,0.96,-0.04,116721        
50670667,-0.03,0.96,-0.03,116721        
50850657,-0.04,0.96,-0.04,116717        
51030658,-0.04,0.96,-0.04,116724        
51209654,-0.03,0.96,-0.03,116692        
51389622,-0.04,0.96,-0.04,116645        
51569646,-0.09,0.91,-0.20,116703        
51752825,-0.36,0.90,-0.11,116687        
51932821,-0.59,0.74,-0.19,116655        
52111858,-0.86,0.40,-0.27,116572        
52288609,-0.96,0.12,-0.21,117153        
52471812,-1.12,-0.12,-0.05,116301       
52652650,-1.05,0.12,0.29,113467         
52831854,-0.72,0.20,0.87,111853         
53007571,-0.60,0.08,0.86,111287         
53190638,-0.52,0.24,0.88,112933         
53370847,-0.11,0.20,0.78,112994         
53549831,-0.51,0.20,0.89,111728         
53730807,-0.50,0.23,0.86,109120         
53906610,-0.53,0.21,0.77,107033         
54089842,-0.52,0.17,0.82,106458         
54270715,-0.63,0.19,0.79,106323         
54448741,-0.68,0.12,0.82,107702         
54625599,-0.67,0.29,0.73,107936         
54809702,-0.57,0.29,0.67,107584         
54985553,-0.63,0.43,0.65,107897         
55224593,-0.63,0.52,0.55,109054         
55468649,-0.63,0.59,0.46,109468         
55707467,-0.63,0.62,0.40,109355         
55887682,-0.64,0.58,0.40,109405         
56066637,-0.69,0.57,0.39,110471         
56246465,-0.73,0.48,0.43,111718         
56426679,-0.80,0.36,0.46,112818         
56606671,-0.79,0.36,0.45,113018         
56782537,-0.79,0.37,0.46,112934         
56962586,-0.78,0.38,0.46,112874         
57142578,-0.75,0.40,0.45,112743         
57325630,-0.73,0.46,0.44,112634         
57502532,-0.72,0.54,0.41,111668         
57681575,-0.65,0.59,0.42,110544         
57861538,-0.64,0.60,0.40,110203         
58041530,-0.65,0.61,0.40,110314         
58221521,-0.65,0.60,0.41,110321         
58404631,-0.65,0.60,0.41,110374         
58580527,-0.64,0.61,0.40,110389         
58760518,-0.63,0.61,0.40,110250         
58943659,-0.61,0.66,0.35,110027         
59120559,-0.58,0.72,0.32,109677         
59302441,-0.60,0.68,0.33,110155         
59479565,-0.62,0.66,0.37,110412         
59662647,-0.61,0.67,0.35,110439         
59842609,-0.71,0.58,0.36,111014         
60018563,-0.69,0.58,0.37,111162         
60201645,-0.68,0.55,0.39,111148         
60378517,-0.68,0.60,0.37,110907         
60558509,-0.66,0.59,0.37,111040         
60800639,-0.69,0.65,0.32,111575         
60977512,-0.68,0.61,0.35,111591         
61157503,-0.67,0.62,0.34,111546         
61337553,-0.66,0.63,0.34,111225         
61516509,-0.66,0.66,0.32,110757         
61700596,-0.57,0.68,0.28,111259         
61879641,-0.44,0.61,0.19,113965         
62056541,-0.78,0.59,-0.10,114857        
62238587,-0.67,0.89,-0.21,115069        
62415489,-0.47,0.74,-0.32,114970        
62595539,-0.61,0.79,-0.26,114903        
62835499,-0.52,0.77,-0.23,114374        
63077629,-0.51,0.82,-0.24,114212        
63257621,-0.55,0.79,-0.21,114188        
63497580,-0.55,0.76,-0.20,114647        
63733530,-0.63,0.77,-0.13,115049        
63913522,-0.51,0.72,-0.12,115125        
64097580,-0.52,0.81,-0.19,115009        
64276402,-0.57,0.85,-0.18,114963        
64452519,-0.54,0.74,-0.13,115283        
64632483,-0.62,0.71,-0.18,115474        
64812474,-0.52,0.82,-0.18,115341        
64992523,-0.56,0.78,-0.22,115300        
65235572,-0.58,0.82,-0.22,115179        
65591518,-0.54,0.80,-0.21,114715        
65835573,-0.53,0.75,-0.17,114382        
66130515,-0.50,0.81,-0.19,114026        
66370504,-0.52,0.84,-0.19,113877        
66673584,-0.53,0.77,-0.13,113922        
66912592,-0.53,0.79,-0.14,113898        
67209459,-0.52,0.79,-0.13,113793        
67512563,-0.54,0.79,-0.13,113767        
67748456,-0.52,0.78,-0.12,113809        
68048500,-0.55,0.78,-0.16,113826        
68291548,-0.55,0.79,-0.17,113743        
68467445,-0.55,0.77,-0.16,113754        
68647494,-0.52,0.80,-0.15,113736        
68950540,-0.56,0.77,-0.16,113790        
69186492,-0.56,0.78,-0.17,113706        
69486450,-0.57,0.78,-0.16,113664        
69725489,-0.55,0.78,-0.15,113589        
70025475,-0.56,0.78,-0.16,113624        
70209533,-0.56,0.79,-0.17,113596        
70387571,-0.55,0.78,-0.16,113611        
70564472,-0.57,0.77,-0.17,113584        
70808527,-0.55,0.78,-0.17,113490        
70984424,-0.56,0.77,-0.18,113448        
71163467,-0.55,0.78,-0.19,113415        
71343430,-0.56,0.76,-0.19,113444        
71523422,-0.55,0.78,-0.21,113426        
71706561,-0.56,0.76,-0.21,113523        
71882428,-0.57,0.76,-0.21,113559        
72065344,-0.58,0.75,-0.19,113583        
72302465,-0.57,0.75,-0.18,113491        
72482457,-0.59,0.76,-0.18,113544        
72661413,-0.59,0.74,-0.17,113639        
72841463,-0.59,0.75,-0.18,113618        
73025521,-0.58,0.75,-0.19,113611        
73201418,-0.58,0.76,-0.20,113624        
73380460,-0.57,0.80,-0.25,113988        
73563542,-0.54,0.77,-0.24,114257        
73744510,-0.51,0.78,-0.17,114114        
73920406,-0.54,0.79,-0.19,113261        
74099449,-0.59,0.76,-0.16,113493        
74283507,-0.60,0.75,-0.11,113539        
74463498,-0.61,0.74,-0.11,113818        
74639395,-0.59,0.76,-0.11,114085        
74821499,-0.63,0.72,-0.11,114215        
74998401,-0.62,0.75,-0.11,114190        
75181318,-0.63,0.73,-0.10,114087        
75358442,-0.62,0.72,-0.10,113992        
75541493,-0.63,0.79,-0.12,113985        
75717390,-0.63,0.71,-0.09,114059        
75897439,-0.63,0.75,-0.09,114605        
76080492,-0.68,0.69,-0.06,114804        
76257394,-0.62,0.72,-0.05,114379        
76436437,-0.65,0.74,-0.07,114102        
76616428,-0.64,0.72,-0.08,114054        
76796392,-0.64,0.72,-0.08,113969        
76976383,-0.63,0.72,-0.09,113984        
77158516,-0.67,0.72,-0.10,113775        
77335389,-0.61,0.71,-0.06,113737        
77518306,-0.66,0.72,-0.10,113796        
77698520,-0.66,0.71,-0.10,113614        
77874386,-0.63,0.74,-0.10,113453        
78054378,-0.65,0.70,-0.09,113453        
78234369,-0.57,0.74,-0.09,113606        
78417509,-0.63,0.74,-0.17,113838        
78653372,-0.60,0.78,-0.20,113860        
78836289,-0.59,0.75,-0.17,113864        
79016503,-0.62,0.75,-0.18,113922        
79196302,-0.59,0.75,-0.17,114050        
79375286,-0.60,0.74,-0.18,114058        
79555501,-0.60,0.75,-0.18,114016        
79735492,-0.60,0.74,-0.18,113974        
79912365,-0.60,0.74,-0.18,113919        
80091408,-0.60,0.74,-0.18,113877        
80271399,-0.61,0.74,-0.18,113822        
80451363,-0.60,0.74,-0.18,113788        
80631354,-0.61,0.74,-0.18,113744        
80811403,-0.60,0.74,-0.18,113715        
80990360,-0.61,0.73,-0.18,113722        
81170351,-0.61,0.73,-0.18,113736        
81350401,-0.63,0.71,-0.18,113782        
81530392,-0.61,0.73,-0.19,113812        
81709349,-0.61,0.73,-0.18,113813        
81889340,-0.61,0.73,-0.18,113840        
82069389,-0.62,0.72,-0.18,113814        
82249353,-0.63,0.72,-0.18,113773        
82428337,-0.62,0.72,-0.19,113781        
82612454,-0.62,0.72,-0.18,113745        
82792445,-0.62,0.72,-0.18,113738        
82972436,-0.62,0.72,-0.18,113727        
83147384,-0.62,0.72,-0.18,113716        
83327375,-0.62,0.72,-0.18,113681        
83507339,-0.63,0.72,-0.18,113667        
83687330,-0.62,0.71,-0.18,113641        
83870470,-0.63,0.71,-0.18,113592        
84046336,-0.63,0.71,-0.18,113534        
84226328,-0.63,0.71,-0.18,113507        
84406377,-0.63,0.72,-0.18,113501        
84586369,-0.63,0.72,-0.19,113453        
84765325,-0.64,0.71,-0.18,113457        
84945374,-0.63,0.71,-0.18,113445        
85125366,-0.63,0.71,-0.18,113457        
85305330,-0.63,0.71,-0.18,113413        
85485321,-0.64,0.71,-0.18,113410        
85664363,-0.64,0.71,-0.18,113408        
85844355,-0.64,0.71,-0.18,113435        
86024318,-0.64,0.71,-0.18,113368        
86324362,-0.64,0.71,-0.18,113277        
86503319,-0.63,0.72,-0.19,113239        
86687404,-0.63,0.71,-0.18,113222        
86863359,-0.63,0.71,-0.18,113169        
87043351,-0.64,0.71,-0.18,113180        
87226402,-0.63,0.71,-0.18,113188        
87402263,-0.63,0.71,-0.19,113208        
87582348,-0.64,0.71,-0.18,113243        
87762312,-0.64,0.71,-0.18,113255        
87942303,-0.64,0.71,-0.18,113274        
88121284,-0.64,0.71,-0.18,113305        
88301337,-0.64,0.71,-0.19,113239        
88485395,-0.64,0.70,-0.18,113236        
88661292,-0.63,0.71,-0.18,113237        
88841341,-0.64,0.71,-0.18,113185        
89020298,-0.64,0.71,-0.19,113060        
89200289,-0.62,0.72,-0.19,112918        
89380338,-0.63,0.72,-0.19,112788        
89563420,-0.63,0.72,-0.19,112762        
89743381,-0.62,0.72,-0.19,112772        
89919336,-0.63,0.72,-0.19,112787        
90099327,-0.63,0.71,-0.18,112869        
90279291,-0.63,0.72,-0.18,112907        
90463377,-0.62,0.73,-0.18,113009        
90638324,-0.63,0.72,-0.18,113068        
90821377,-0.62,0.73,-0.18,113126        
91002374,-0.62,0.72,-0.18,113098        
91178271,-0.62,0.72,-0.19,113102        
91357313,-0.62,0.72,-0.19,113108        
91537277,-0.63,0.72,-0.19,113063        
91717268,-0.64,0.71,-0.19,112929        
91898359,-0.62,0.72,-0.19,112892        
92077309,-0.64,0.71,-0.19,112792        
92256265,-0.64,0.71,-0.19,112825        
92436315,-0.63,0.71,-0.19,112821        
92619397,-0.64,0.71,-0.19,112809        
92796270,-0.63,0.71,-0.19,112786        
92975312,-0.64,0.71,-0.19,112794        
93155304,-0.63,0.71,-0.19,112785        
93334899,-0.64,0.71,-0.19,112774        
93519353,-0.63,0.71,-0.19,112793        
93694912,-0.64,0.71,-0.19,112757        
93875299,-0.64,0.71,-0.19,112725        
94054256,-0.64,0.71,-0.19,112715        
94235899,-0.64,0.71,-0.19,112698        
94413903,-0.63,0.71,-0.19,112705        
94593894,-0.63,0.71,-0.19,112687        
94774899,-0.63,0.71,-0.19,112702        
94953895,-0.63,0.71,-0.19,112692        
95134892,-0.63,0.71,-0.19,112706        
95314897,-0.63,0.71,-0.19,112690        
95492315,-0.64,0.71,-0.19,112717        
95674898,-0.64,0.71,-0.19,112738        
95852886,-0.64,0.71,-0.19,112726        
96032281,-0.63,0.71,-0.19,112714        
96211314,-0.64,0.70,-0.19,112718        
96391326,-0.64,0.71,-0.19,112698        
96571321,-0.64,0.71,-0.19,112686        
96811499,-0.64,0.71,-0.19,112607        
96991490,-0.64,0.70,-0.19,112643        
97230269,-0.64,0.71,-0.19,112661        
97410280,-0.64,0.70,-0.19,112624        
97590283,-0.64,0.70,-0.19,112719        
97830280,-0.64,0.71,-0.19,112785        
98009270,-0.65,0.70,-0.19,112808        
98189280,-0.64,0.70,-0.19,112785        
98369229,-0.65,0.70,-0.19,112782        
98549216,-0.65,0.70,-0.19,112763        
98732508,-0.64,0.70,-0.19,112748        
98908223,-0.64,0.70,-0.19,112704        
99088214,-0.65,0.70,-0.19,112647        
99268263,-0.64,0.70,-0.19,112654        
99453262,-0.64,0.70,-0.19,112579        
99632221,-0.65,0.69,-0.19,112588        
99807261,-0.65,0.70,-0.19,112605        
99987252,-0.65,0.70,-0.19,112616        
100167216,-0.65,0.70,-0.19,112571       
100346201,-0.65,0.70,-0.19,112577       
100529339,-0.65,0.70,-0.19,112585       
100710311,-0.65,0.70,-0.19,112597       
100886205,-0.65,0.70,-0.19,112606       
101069121,-0.65,0.70,-0.19,112564       
101245238,-0.64,0.70,-0.19,112548       
101425202,-0.65,0.70,-0.19,112451       
